Invoice ID,Customer type,Date,Time,Branch,City,Payment,Gender,Product line,cogs,gross income,Quantity,Rating,Tax 5%,Total,Unit price
751-69-0068,Normal,19/03/2019 00:00,1899-12-30 19:09:00,C,Naypyitaw,Ewallet,Male,Sports and travel,893.16,44.658,9,9,44.658,937.818,99.24
752-23-3760,Member,19/02/2019 00:00,1899-12-30 19:29:00,B,Mandalay,Credit card,Female,Sports and travel,448.56,22.428,7,7.3,22.428,470.988,64.08
755-12-3214,Member,05/03/2019 00:00,1899-12-30 17:07:00,C,Naypyitaw,Credit card,Female,Fashion accessories,221.1,11.055,5,8.6,11.055,232.155,44.22
756-01-7507,Normal,22/01/2019 00:00,1899-12-30 18:56:00,C,Naypyitaw,Cash,Female,Health and beauty,101.9,5.095,5,6,5.095,106.995,20.38
756-49-0168,Member,08/02/2019 00:00,1899-12-30 11:39:00,A,Yangon,Ewallet,Male,Fashion accessories,19.7,0.985,1,9.5,0.985,20.685,19.7
756-93-1854,Member,02/02/2019 00:00,1899-12-30 14:05:00,C,Naypyitaw,Credit card,Female,Fashion accessories,166.7,8.335,2,9.5,8.335,175.035,83.35
759-29-9521,Member,04/03/2019 00:00,1899-12-30 11:27:00,A,Yangon,Cash,Female,Fashion accessories,440.64,22.032,9,8,22.032,462.672,48.96
759-98-4285,Member,27/02/2019 00:00,1899-12-30 19:01:00,C,Naypyitaw,Credit card,Female,Health and beauty,601.09,30.0545,7,8,30.0545,631.1445,85.87
760-27-5490,Normal,20/01/2019 00:00,1899-12-30 20:37:00,C,Naypyitaw,Ewallet,Male,Fashion accessories,124.96,6.248,8,9.1,6.248,131.208,15.62
760-53-9233,Member,26/03/2019 00:00,1899-12-30 18:37:00,A,Yangon,Credit card,Male,Fashion accessories,123.84,6.192,3,8.5,6.192,130.032,41.28
760-54-1821,Normal,15/03/2019 00:00,1899-12-30 10:26:00,B,Mandalay,Cash,Male,Home and lifestyle,122.31,6.1155,9,5.8,6.1155,128.4255,13.59
760-90-2357,Member,20/03/2019 00:00,1899-12-30 15:08:00,A,Yangon,Ewallet,Male,Electronic accessories,447.06,22.353,6,5,22.353,469.413,74.51
761-49-0439,Member,19/01/2019 00:00,1899-12-30 10:17:00,B,Mandalay,Ewallet,Female,Electronic accessories,96.8,4.84,8,8.6,4.84,101.64,12.1
764-44-8999,Normal,18/02/2019 00:00,1899-12-30 14:42:00,B,Mandalay,Ewallet,Female,Health and beauty,29.52,1.476,2,4.3,1.476,30.996,14.76
765-26-6951,Normal,01/01/2019 00:00,1899-12-30 10:39:00,A,Yangon,Credit card,Male,Sports and travel,435.66,21.783,6,6.9,21.783,457.443,72.61
766-85-7061,Normal,29/03/2019 00:00,1899-12-30 10:25:00,B,Mandalay,Ewallet,Male,Health and beauty,878.7,43.935,10,5.1,43.935,922.635,87.87
767-05-1286,Member,23/01/2019 00:00,1899-12-30 12:10:00,C,Naypyitaw,Ewallet,Female,Home and lifestyle,502.62,25.131,6,5.4,25.131,527.751,83.77
767-54-1907,Member,13/02/2019 00:00,1899-12-30 16:59:00,B,Mandalay,Cash,Female,Fashion accessories,147.8,7.39,5,6.9,7.39,155.19,29.56
767-97-4650,Member,08/01/2019 00:00,1899-12-30 11:59:00,B,Mandalay,Credit card,Female,Sports and travel,129.66,6.483,2,8,6.483,136.143,64.83
770-42-8960,Normal,01/01/2019 00:00,1899-12-30 19:31:00,B,Mandalay,Cash,Male,Food and beverages,168.96,8.448,8,6.3,8.448,177.408,21.12
775-72-1988,Normal,24/01/2019 00:00,1899-12-30 15:05:00,B,Mandalay,Ewallet,Male,Home and lifestyle,366.4,18.32,5,8.4,18.32,384.72,73.28
776-68-1096,Normal,18/03/2019 00:00,1899-12-30 13:45:00,B,Mandalay,Credit card,Male,Home and lifestyle,132.36,6.618,3,7.9,6.618,138.978,44.12
777-67-2495,Normal,22/02/2019 00:00,1899-12-30 11:26:00,B,Mandalay,Ewallet,Male,Home and lifestyle,206.91,10.3455,3,8.7,10.3455,217.2555,68.97
777-82-7220,Member,03/03/2019 00:00,1899-12-30 13:01:00,B,Mandalay,Cash,Male,Home and lifestyle,240.96,12.048,8,7.7,12.048,253.008,30.12
778-34-2523,Member,24/01/2019 00:00,1899-12-30 10:57:00,A,Yangon,Cash,Female,Electronic accessories,388.96,19.448,8,5,19.448,408.408,48.62
778-71-5554,Member,25/01/2019 00:00,1899-12-30 15:46:00,C,Naypyitaw,Credit card,Male,Fashion accessories,15.43,0.7715,1,6.1,0.7715,16.2015,15.43
778-89-7974,Normal,30/03/2019 00:00,1899-12-30 14:58:00,C,Naypyitaw,Cash,Male,Health and beauty,421.26,21.063,6,7.4,21.063,442.323,70.21
779-06-0012,Member,19/01/2019 00:00,1899-12-30 10:21:00,C,Naypyitaw,Cash,Female,Home and lifestyle,88.61,4.4305,1,7.7,4.4305,93.0405,88.61
779-42-2410,Member,20/02/2019 00:00,1899-12-30 13:06:00,B,Mandalay,Ewallet,Male,Food and beverages,173.22,8.661,3,7.7,8.661,181.881,57.74
781-84-8059,Normal,18/01/2019 00:00,1899-12-30 16:23:00,C,Naypyitaw,Ewallet,Male,Fashion accessories,425.18,21.259,7,5,21.259,446.439,60.74
782-95-9291,Member,20/02/2019 00:00,1899-12-30 15:55:00,A,Yangon,Credit card,Male,Food and beverages,461.45,23.0725,5,9,23.0725,484.5225,92.29
783-09-1637,Normal,06/03/2019 00:00,1899-12-30 18:13:00,B,Mandalay,Ewallet,Female,Sports and travel,337.15,16.8575,5,6.3,16.8575,354.0075,67.43
784-08-0310,Member,13/01/2019 00:00,1899-12-30 13:58:00,C,Naypyitaw,Cash,Female,Food and beverages,84.16,4.208,4,7.6,4.208,88.368,21.04
784-21-9238,Member,07/02/2019 00:00,1899-12-30 14:15:00,C,Naypyitaw,Cash,Male,Sports and travel,10.17,0.5085,1,5.9,0.5085,10.6785,10.17
785-13-7708,Normal,14/01/2019 00:00,1899-12-30 19:06:00,B,Mandalay,Credit card,Male,Food and beverages,511.42,25.571,7,4.2,25.571,536.991,73.06
785-96-0615,Member,17/02/2019 00:00,1899-12-30 15:28:00,B,Mandalay,Ewallet,Female,Electronic accessories,285.92,14.296,8,4.9,14.296,300.216,35.74
786-94-2700,Member,28/02/2019 00:00,1899-12-30 20:18:00,A,Yangon,Cash,Male,Food and beverages,483.72,24.186,6,9.1,24.186,507.906,80.62
787-15-1757,Member,18/02/2019 00:00,1899-12-30 16:28:00,C,Naypyitaw,Ewallet,Male,Health and beauty,176.28,8.814,4,8.4,8.814,185.094,44.07
787-56-0757,Member,23/02/2019 00:00,1899-12-30 18:45:00,C,Naypyitaw,Credit card,Female,Food and beverages,321.44,16.072,4,8.3,16.072,337.512,80.36
787-87-2010,Member,20/01/2019 00:00,1899-12-30 15:48:00,A,Yangon,Credit card,Male,Health and beauty,222,11.1,4,6.6,11.1,233.1,55.5
788-07-8452,Member,27/01/2019 00:00,1899-12-30 17:38:00,C,Naypyitaw,Ewallet,Female,Home and lifestyle,169.68,8.484,7,9.4,8.484,178.164,24.24
788-21-5741,Normal,17/02/2019 00:00,1899-12-30 13:34:00,A,Yangon,Credit card,Male,Fashion accessories,136.14,6.807,3,7.2,6.807,142.947,45.38
789-23-8625,Member,24/01/2019 00:00,1899-12-30 11:45:00,B,Mandalay,Cash,Male,Fashion accessories,279.66,13.983,3,7.2,13.983,293.643,93.22
790-29-1172,Normal,10/03/2019 00:00,1899-12-30 18:59:00,B,Mandalay,Credit card,Female,Food and beverages,172.02,8.601,3,7.9,8.601,180.621,57.34
790-38-4466,Normal,23/01/2019 00:00,1899-12-30 10:18:00,C,Naypyitaw,Credit card,Female,Health and beauty,54.95,2.7475,5,9.3,2.7475,57.6975,10.99
793-10-3222,Member,05/03/2019 00:00,1899-12-30 13:30:00,B,Mandalay,Credit card,Female,Health and beauty,246.36,12.318,6,8.3,12.318,258.678,41.06
794-32-2436,Member,27/03/2019 00:00,1899-12-30 15:08:00,B,Mandalay,Ewallet,Male,Electronic accessories,111.34,5.567,2,6,5.567,116.907,55.67
794-42-3736,Normal,26/01/2019 00:00,1899-12-30 14:41:00,B,Mandalay,Credit card,Male,Food and beverages,66.66,3.333,2,6.4,3.333,69.993,33.33
795-49-7276,Normal,23/03/2019 00:00,1899-12-30 18:59:00,A,Yangon,Ewallet,Male,Fashion accessories,148.6,7.43,4,8.3,7.43,156.03,37.15
796-12-2025,Normal,11/02/2019 00:00,1899-12-30 16:19:00,C,Naypyitaw,Cash,Male,Fashion accessories,621.2,31.06,10,5.9,31.06,652.26,62.12
796-32-9050,Normal,19/01/2019 00:00,1899-12-30 16:31:00,A,Yangon,Cash,Male,Food and beverages,307.68,15.384,6,6.5,15.384,323.064,51.28
797-88-0493,Normal,26/03/2019 00:00,1899-12-30 13:54:00,A,Yangon,Cash,Female,Health and beauty,257.08,12.854,4,7.7,12.854,269.934,64.27
799-71-1548,Member,07/01/2019 00:00,1899-12-30 16:11:00,A,Yangon,Credit card,Male,Electronic accessories,310.88,15.544,4,8.8,15.544,326.424,77.72
800-09-8606,Member,29/01/2019 00:00,1899-12-30 19:45:00,A,Yangon,Cash,Female,Home and lifestyle,436.85,21.8425,5,6.6,21.8425,458.6925,87.37
801-88-0346,Normal,05/01/2019 00:00,1899-12-30 20:30:00,C,Naypyitaw,Credit card,Female,Fashion accessories,228.18,11.409,3,9.8,11.409,239.589,76.06
802-43-8934,Normal,22/03/2019 00:00,1899-12-30 15:05:00,A,Yangon,Credit card,Male,Home and lifestyle,18.28,0.914,1,8.3,0.914,19.194,18.28
802-70-5316,Member,06/03/2019 00:00,1899-12-30 20:34:00,A,Yangon,Cash,Female,Sports and travel,552.78,27.639,6,8.3,27.639,580.419,92.13
803-17-8013,Member,17/02/2019 00:00,1899-12-30 17:09:00,A,Yangon,Cash,Female,Home and lifestyle,710.32,35.516,8,4.1,35.516,745.836,88.79
803-83-5989,Normal,24/02/2019 00:00,1899-12-30 10:55:00,C,Naypyitaw,Ewallet,Male,Home and lifestyle,334.38,16.719,6,7,16.719,351.099,55.73
804-38-3935,Member,30/01/2019 00:00,1899-12-30 11:32:00,A,Yangon,Credit card,Male,Electronic accessories,281.34,14.067,3,5.9,14.067,295.407,93.78
805-86-0265,Normal,20/03/2019 00:00,1899-12-30 11:32:00,A,Yangon,Cash,Male,Home and lifestyle,845.64,42.282,9,9.8,42.282,887.922,93.96
807-14-7833,Member,22/02/2019 00:00,1899-12-30 12:30:00,A,Yangon,Ewallet,Female,Electronic accessories,174.2,8.71,10,7,8.71,182.91,17.42
807-34-3742,Normal,26/03/2019 00:00,1899-12-30 19:44:00,A,Yangon,Cash,Male,Fashion accessories,52.38,2.619,1,5.8,2.619,54.999,52.38
808-65-0703,Normal,14/03/2019 00:00,1899-12-30 17:22:00,C,Naypyitaw,Credit card,Male,Home and lifestyle,141.88,7.094,4,6.9,7.094,148.974,35.47
809-46-1866,Normal,23/01/2019 00:00,1899-12-30 17:44:00,A,Yangon,Cash,Male,Health and beauty,232.6,11.63,4,8.4,11.63,244.23,58.15
809-69-9497,Normal,19/01/2019 00:00,1899-12-30 19:30:00,A,Yangon,Ewallet,Female,Home and lifestyle,456.8,22.84,10,5.7,22.84,479.64,45.68
810-60-6344,Normal,07/02/2019 00:00,1899-12-30 14:38:00,C,Naypyitaw,Credit card,Female,Electronic accessories,326.88,16.344,8,6.5,16.344,343.224,40.86
811-03-8790,Normal,01/03/2019 00:00,1899-12-30 10:22:00,A,Yangon,Credit card,Female,Electronic accessories,454.8,22.74,10,4.8,22.74,477.54,45.48
811-35-1094,Member,06/02/2019 00:00,1899-12-30 15:16:00,B,Mandalay,Credit card,Male,Electronic accessories,302.7,15.135,6,8.9,15.135,317.835,50.45
815-04-6282,Member,08/02/2019 00:00,1899-12-30 12:52:00,C,Naypyitaw,Credit card,Female,Sports and travel,324.85,16.2425,5,6.5,16.2425,341.0925,64.97
815-11-1168,Member,09/03/2019 00:00,1899-12-30 19:09:00,A,Yangon,Cash,Male,Food and beverages,498.9,24.945,5,5.4,24.945,523.845,99.78
816-57-2053,Normal,09/03/2019 00:00,1899-12-30 12:37:00,A,Yangon,Ewallet,Male,Sports and travel,121.74,6.087,2,8.7,6.087,127.827,60.87
816-72-8853,Member,29/01/2019 00:00,1899-12-30 15:48:00,A,Yangon,Cash,Female,Sports and travel,139.65,6.9825,5,5.9,6.9825,146.6325,27.93
817-48-8732,Member,20/01/2019 00:00,1899-12-30 15:55:00,A,Yangon,Cash,Female,Home and lifestyle,723.5,36.175,10,5.4,36.175,759.675,72.35
817-69-8206,Normal,02/03/2019 00:00,1899-12-30 19:42:00,B,Mandalay,Credit card,Female,Electronic accessories,897.57,44.8785,9,6.5,44.8785,942.4485,99.73
821-07-3596,Normal,07/03/2019 00:00,1899-12-30 14:53:00,C,Naypyitaw,Ewallet,Female,Fashion accessories,65.8,3.29,4,5.6,3.29,69.09,16.45
821-14-9046,Member,18/01/2019 00:00,1899-12-30 15:04:00,B,Mandalay,Credit card,Female,Fashion accessories,104.88,5.244,6,6.1,5.244,110.124,17.48
824-88-3614,Normal,25/01/2019 00:00,1899-12-30 15:00:00,C,Naypyitaw,Ewallet,Male,Health and beauty,274.48,13.724,8,5.7,13.724,288.204,34.31
825-94-5922,Normal,02/03/2019 00:00,1899-12-30 19:26:00,B,Mandalay,Ewallet,Male,Sports and travel,50.62,2.531,2,7.2,2.531,53.151,25.31
826-58-8051,Normal,06/01/2019 00:00,1899-12-30 19:46:00,B,Mandalay,Ewallet,Male,Home and lifestyle,248.76,12.438,4,4.3,12.438,261.198,62.19
827-26-2100,Member,21/03/2019 00:00,1899-12-30 16:21:00,A,Yangon,Ewallet,Male,Home and lifestyle,304.56,15.228,9,8.8,15.228,319.788,33.84
827-44-5872,Member,07/02/2019 00:00,1899-12-30 11:28:00,B,Mandalay,Credit card,Female,Food and beverages,543.6,27.18,10,6.1,27.18,570.78,54.36
827-77-7633,Normal,17/02/2019 00:00,1899-12-30 19:41:00,A,Yangon,Cash,Male,Sports and travel,882.81,44.1405,9,9.3,44.1405,926.9505,98.09
828-46-6863,Member,23/01/2019 00:00,1899-12-30 11:22:00,A,Yangon,Credit card,Male,Food and beverages,591.18,29.559,6,4,29.559,620.739,98.53
828-61-5674,Member,20/03/2019 00:00,1899-12-30 19:57:00,A,Yangon,Credit card,Male,Sports and travel,440.2,22.01,10,9.6,22.01,462.21,44.02
829-34-3910,Normal,29/03/2019 00:00,1899-12-30 19:21:00,A,Yangon,Cash,Female,Health and beauty,713.8,35.69,10,5.7,35.69,749.49,71.38
829-49-1914,Member,05/03/2019 00:00,1899-12-30 16:24:00,C,Naypyitaw,Ewallet,Female,Food and beverages,783.1,39.155,10,6.6,39.155,822.255,78.31
830-58-2383,Normal,08/02/2019 00:00,1899-12-30 15:26:00,B,Mandalay,Cash,Male,Home and lifestyle,127,6.35,4,8.6,6.35,133.35,31.75
831-07-6050,Normal,19/03/2019 00:00,1899-12-30 11:30:00,A,Yangon,Credit card,Male,Electronic accessories,163.55,8.1775,5,9.9,8.1775,171.7275,32.71
831-64-0259,Normal,22/02/2019 00:00,1899-12-30 10:43:00,B,Mandalay,Ewallet,Female,Fashion accessories,198.75,9.9375,5,9.6,9.9375,208.6875,39.75
831-81-6575,Member,23/02/2019 00:00,1899-12-30 11:12:00,B,Mandalay,Cash,Female,Electronic accessories,680.31,34.0155,9,8,34.0155,714.3255,75.59
832-51-6761,Normal,19/01/2019 00:00,1899-12-30 20:29:00,A,Yangon,Ewallet,Male,Food and beverages,271.04,13.552,8,9.6,13.552,284.592,33.88
834-25-9262,Normal,06/01/2019 00:00,1899-12-30 12:12:00,C,Naypyitaw,Cash,Female,Fashion accessories,326.72,16.336,4,9.1,16.336,343.056,81.68
834-45-5519,Normal,31/01/2019 00:00,1899-12-30 20:48:00,B,Mandalay,Ewallet,Female,Electronic accessories,172,8.6,4,7.6,8.6,180.6,43
834-61-8124,Normal,26/01/2019 00:00,1899-12-30 18:22:00,A,Yangon,Cash,Male,Electronic accessories,361.83,18.0915,7,5.5,18.0915,379.9215,51.69
834-83-1826,Member,25/02/2019 00:00,1899-12-30 17:16:00,B,Mandalay,Credit card,Female,Home and lifestyle,410.2,20.51,5,7.6,20.51,430.71,82.04
835-16-0096,Member,24/03/2019 00:00,1899-12-30 13:48:00,C,Naypyitaw,Ewallet,Male,Sports and travel,73.5,3.675,5,8.5,3.675,77.175,14.7
836-82-5858,Member,26/01/2019 00:00,1899-12-30 19:14:00,B,Mandalay,Ewallet,Male,Health and beauty,624.33,31.2165,9,4,31.2165,655.5465,69.37
837-55-7229,Normal,22/02/2019 00:00,1899-12-30 18:19:00,B,Mandalay,Credit card,Female,Fashion accessories,47.44,2.372,1,6.8,2.372,49.812,47.44
838-02-1821,Member,22/02/2019 00:00,1899-12-30 12:10:00,C,Naypyitaw,Credit card,Female,Home and lifestyle,25.46,1.273,2,5.2,1.273,26.733,12.73
838-78-4295,Normal,10/02/2019 00:00,1899-12-30 15:43:00,C,Naypyitaw,Ewallet,Female,Health and beauty,66.94,3.347,2,6.7,3.347,70.287,33.47
840-19-2096,Member,14/03/2019 00:00,1899-12-30 18:10:00,C,Naypyitaw,Ewallet,Male,Electronic accessories,439.55,21.9775,5,4.4,21.9775,461.5275,87.91
840-76-5966,Member,08/01/2019 00:00,1899-12-30 18:06:00,A,Yangon,Ewallet,Male,Sports and travel,25.52,1.276,2,7.8,1.276,26.796,12.76
841-18-8232,Normal,05/01/2019 00:00,1899-12-30 20:40:00,B,Mandalay,Credit card,Female,Food and beverages,71.2,3.56,1,9.2,3.56,74.76,71.2
841-35-6630,Normal,09/03/2019 00:00,1899-12-30 18:21:00,C,Naypyitaw,Cash,Female,Electronic accessories,455.46,22.773,6,8.7,22.773,478.233,75.91
842-29-4695,Member,16/01/2019 00:00,1899-12-30 12:07:00,C,Naypyitaw,Credit card,Male,Sports and travel,119.98,5.999,7,7.9,5.999,125.979,17.14
842-40-8179,Member,11/02/2019 00:00,1899-12-30 10:38:00,B,Mandalay,Credit card,Female,Food and beverages,772,38.6,10,5.6,38.6,810.6,77.2
843-01-4703,Member,05/01/2019 00:00,1899-12-30 19:50:00,B,Mandalay,Credit card,Female,Home and lifestyle,318.42,15.921,9,9.6,15.921,334.341,35.38
843-73-4724,Normal,25/01/2019 00:00,1899-12-30 11:05:00,A,Yangon,Cash,Male,Fashion accessories,74.1,3.705,1,9.2,3.705,77.805,74.1
845-51-0542,Member,02/02/2019 00:00,1899-12-30 15:34:00,B,Mandalay,Ewallet,Male,Food and beverages,418.95,20.9475,9,6.4,20.9475,439.8975,46.55
845-94-6841,Member,08/01/2019 00:00,1899-12-30 19:38:00,C,Naypyitaw,Cash,Female,Food and beverages,655.92,32.796,9,4,32.796,688.716,72.88
846-10-0341,Normal,06/01/2019 00:00,1899-12-30 11:51:00,A,Yangon,Cash,Female,Fashion accessories,297.99,14.8995,7,6.8,14.8995,312.8895,42.57
847-38-7188,Normal,26/01/2019 00:00,1899-12-30 19:56:00,B,Mandalay,Ewallet,Female,Food and beverages,290.04,14.502,3,6.4,14.502,304.542,96.68
848-07-1692,Normal,12/01/2019 00:00,1899-12-30 17:13:00,B,Mandalay,Ewallet,Female,Health and beauty,114.44,5.722,2,8.3,5.722,120.162,57.22
848-24-9445,Member,26/03/2019 00:00,1899-12-30 18:03:00,C,Naypyitaw,Cash,Male,Health and beauty,87.4,4.37,2,4.9,4.37,91.77,43.7
848-42-2560,Normal,05/03/2019 00:00,1899-12-30 17:43:00,A,Yangon,Cash,Female,Fashion accessories,163.82,8.191,2,7.8,8.191,172.011,81.91
848-62-7243,Normal,15/03/2019 00:00,1899-12-30 15:36:00,A,Yangon,Cash,Male,Health and beauty,224.01,11.2005,9,7.4,11.2005,235.2105,24.89
848-95-6252,Member,20/02/2019 00:00,1899-12-30 13:24:00,C,Naypyitaw,Ewallet,Female,Home and lifestyle,86.27,4.3135,1,7,4.3135,90.5835,86.27
849-09-3807,Member,18/02/2019 00:00,1899-12-30 13:28:00,A,Yangon,Cash,Female,Fashion accessories,618.38,30.919,7,6.6,30.919,649.299,88.34
850-41-9669,Normal,19/03/2019 00:00,1899-12-30 13:25:00,A,Yangon,Ewallet,Female,Electronic accessories,675.54,33.777,9,6.2,33.777,709.317,75.06
851-28-6367,Member,23/03/2019 00:00,1899-12-30 10:55:00,A,Yangon,Ewallet,Male,Sports and travel,155,7.75,10,8,7.75,162.75,15.5
851-98-3555,Normal,24/03/2019 00:00,1899-12-30 14:08:00,B,Mandalay,Credit card,Female,Health and beauty,414.4,20.72,5,6.6,20.72,435.12,82.88
852-62-7105,Normal,12/01/2019 00:00,1899-12-30 11:25:00,B,Mandalay,Credit card,Female,Fashion accessories,832.5,41.625,10,4.4,41.625,874.125,83.25
852-82-2749,Normal,06/01/2019 00:00,1899-12-30 13:35:00,A,Yangon,Ewallet,Male,Sports and travel,258.36,12.918,4,9.3,12.918,271.278,64.59
853-23-2453,Member,14/02/2019 00:00,1899-12-30 14:35:00,B,Mandalay,Cash,Male,Health and beauty,302.96,15.148,4,7.6,15.148,318.108,75.74
856-22-8149,Normal,23/03/2019 00:00,1899-12-30 10:13:00,A,Yangon,Ewallet,Female,Home and lifestyle,25.29,1.2645,1,6.1,1.2645,26.5545,25.29
856-66-2701,Member,25/01/2019 00:00,1899-12-30 14:19:00,A,Yangon,Ewallet,Male,Home and lifestyle,159.9,7.995,3,7.5,7.995,167.895,53.3
857-16-3520,Member,28/03/2019 00:00,1899-12-30 16:06:00,A,Yangon,Ewallet,Female,Fashion accessories,500.22,25.011,7,4.5,25.011,525.231,71.46
857-67-9057,Normal,06/02/2019 00:00,1899-12-30 19:20:00,B,Mandalay,Ewallet,Male,Electronic accessories,229.5,11.475,10,8.2,11.475,240.975,22.95
859-71-0933,Member,16/01/2019 00:00,1899-12-30 15:10:00,C,Naypyitaw,Cash,Female,Sports and travel,30.98,1.549,2,6.3,1.549,32.529,15.49
859-97-6048,Member,26/03/2019 00:00,1899-12-30 14:13:00,C,Naypyitaw,Credit card,Male,Electronic accessories,168.5,8.425,2,5.3,8.425,176.925,84.25
860-73-6466,Member,02/03/2019 00:00,1899-12-30 16:16:00,A,Yangon,Credit card,Female,Sports and travel,78.94,3.947,2,5,3.947,82.887,39.47
860-79-0874,Member,15/02/2019 00:00,1899-12-30 14:53:00,C,Naypyitaw,Credit card,Female,Fashion accessories,993,49.65,10,6.6,49.65,1042.65,99.3
861-77-0145,Member,03/03/2019 00:00,1899-12-30 14:30:00,C,Naypyitaw,Cash,Male,Electronic accessories,819.7,40.985,10,9.2,40.985,860.685,81.97
862-17-9201,Normal,29/01/2019 00:00,1899-12-30 10:48:00,B,Mandalay,Credit card,Female,Food and beverages,504.3,25.215,6,7.7,25.215,529.515,84.05
862-29-5914,Normal,30/01/2019 00:00,1899-12-30 17:08:00,C,Naypyitaw,Credit card,Female,Sports and travel,22.38,1.119,1,8.6,1.119,23.499,22.38
862-59-8517,Normal,27/01/2019 00:00,1899-12-30 11:17:00,C,Naypyitaw,Cash,Female,Food and beverages,541.44,27.072,6,6.2,27.072,568.512,90.24
864-24-7918,Member,22/02/2019 00:00,1899-12-30 15:15:00,A,Yangon,Cash,Female,Sports and travel,244.9,12.245,10,8.1,12.245,257.145,24.49
865-41-9075,Normal,28/01/2019 00:00,1899-12-30 17:35:00,A,Yangon,Cash,Male,Food and beverages,80.71,4.0355,7,8.1,4.0355,84.7455,11.53
865-92-6136,Normal,23/03/2019 00:00,1899-12-30 10:16:00,A,Yangon,Ewallet,Male,Food and beverages,158.25,7.9125,3,9.3,7.9125,166.1625,52.75
866-05-7563,Member,09/02/2019 00:00,1899-12-30 19:43:00,B,Mandalay,Cash,Female,Electronic accessories,244.2,12.21,3,4.8,12.21,256.41,81.4
866-70-2814,Normal,25/02/2019 00:00,1899-12-30 11:58:00,B,Mandalay,Ewallet,Female,Electronic accessories,527.9,26.395,10,10,26.395,554.295,52.79
866-99-7614,Normal,11/02/2019 00:00,1899-12-30 15:42:00,C,Naypyitaw,Credit card,Male,Food and beverages,892,44.6,10,4.4,44.6,936.6,89.2
867-47-1948,Normal,09/01/2019 00:00,1899-12-30 12:07:00,C,Naypyitaw,Cash,Female,Home and lifestyle,158,7.9,10,7.8,7.9,165.9,15.8
868-06-0466,Member,19/02/2019 00:00,1899-12-30 19:38:00,A,Yangon,Credit card,Male,Electronic accessories,626.22,31.311,9,7.8,31.311,657.531,69.58
868-52-7573,Normal,14/01/2019 00:00,1899-12-30 12:09:00,B,Mandalay,Cash,Female,Food and beverages,498.45,24.9225,5,9.9,24.9225,523.3725,99.69
868-81-1752,Normal,07/02/2019 00:00,1899-12-30 18:48:00,B,Mandalay,Cash,Male,Home and lifestyle,198.18,9.909,9,6.8,9.909,208.089,22.02
869-11-3082,Member,27/01/2019 00:00,1899-12-30 20:03:00,B,Mandalay,Credit card,Male,Health and beauty,384.64,19.232,4,8.4,19.232,403.872,96.16
870-54-3162,Normal,27/01/2019 00:00,1899-12-30 13:26:00,A,Yangon,Cash,Female,Sports and travel,161.25,8.0625,5,9,8.0625,169.3125,32.25
870-72-4431,Normal,21/01/2019 00:00,1899-12-30 14:42:00,C,Naypyitaw,Credit card,Female,Health and beauty,595.14,29.757,6,5.5,29.757,624.897,99.19
870-76-1733,Member,01/02/2019 00:00,1899-12-30 10:08:00,A,Yangon,Credit card,Female,Food and beverages,71.15,3.5575,5,4.4,3.5575,74.7075,14.23
871-39-9221,Normal,09/02/2019 00:00,1899-12-30 13:11:00,C,Naypyitaw,Cash,Female,Electronic accessories,74.7,3.735,6,4.1,3.735,78.435,12.45
871-79-8483,Normal,25/02/2019 00:00,1899-12-30 19:39:00,B,Mandalay,Credit card,Male,Fashion accessories,470.65,23.5325,5,4.8,23.5325,494.1825,94.13
873-14-6353,Member,16/02/2019 00:00,1899-12-30 10:33:00,A,Yangon,Credit card,Male,Food and beverages,173.74,8.687,7,7.1,8.687,182.427,24.82
873-51-0671,Member,10/01/2019 00:00,1899-12-30 16:42:00,A,Yangon,Ewallet,Female,Sports and travel,153.86,7.693,7,5.1,7.693,161.553,21.98
873-95-4984,Member,15/02/2019 00:00,1899-12-30 20:21:00,B,Mandalay,Cash,Female,Health and beauty,538.3,26.915,7,7.7,26.915,565.215,76.9
875-31-8302,Normal,03/01/2019 00:00,1899-12-30 13:07:00,B,Mandalay,Cash,Male,Sports and travel,93.38,4.669,1,9.6,4.669,98.049,93.38
875-46-5808,Member,06/02/2019 00:00,1899-12-30 14:51:00,B,Mandalay,Ewallet,Male,Health and beauty,259,12.95,10,8.7,12.95,271.95,25.9
877-22-3308,Member,13/03/2019 00:00,1899-12-30 16:40:00,A,Yangon,Cash,Male,Health and beauty,158.7,7.935,10,5.8,7.935,166.635,15.87
878-30-2331,Member,02/03/2019 00:00,1899-12-30 11:22:00,C,Naypyitaw,Credit card,Female,Sports and travel,545.5,27.275,10,7.1,27.275,572.775,54.55
880-35-0356,Member,05/02/2019 00:00,1899-12-30 11:51:00,A,Yangon,Ewallet,Female,Sports and travel,225.6,11.28,3,4.8,11.28,236.88,75.2
880-46-5796,Member,17/03/2019 00:00,1899-12-30 19:53:00,A,Yangon,Ewallet,Male,Sports and travel,769.2,38.46,10,5.6,38.46,807.66,76.92
881-41-7302,Normal,26/01/2019 00:00,1899-12-30 10:06:00,C,Naypyitaw,Credit card,Female,Fashion accessories,64.99,3.2495,1,4.5,3.2495,68.2395,64.99
882-40-4577,Member,19/01/2019 00:00,1899-12-30 15:28:00,A,Yangon,Credit card,Male,Sports and travel,269.04,13.452,4,8,13.452,282.492,67.26
